date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:12:47	1812/1812	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:47%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/dribble-feed/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/dribble-feed/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/dribble-feed/)
07:12:47	397/397	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:47%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-mini-cart/woo-mini-cart-handler.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-mini-cart/woo-mini-cart-handler.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-mini-cart/)
07:12:47	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:47%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-mini-cart/woo-mini-cart.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-mini-cart/woo-mini-cart.php	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-mini-cart/)
07:12:47	1384/1384	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:47%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/dribble-feed/assets/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/dribble-feed/assets/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/dribble-feed/)
07:12:48	2033/2033	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:47%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/)
07:12:48	425/425	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:48%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-carousel/woo-product-carousel-handler.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-carousel/woo-product-carousel-handler.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-carousel/)
07:12:48	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:48%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-carousel/woo-product-carousel.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-carousel/woo-product-carousel.php	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-carousel/)
07:12:48	2033/2033	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:48%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/)
07:12:48	2033/2033	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:48%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/?C=S;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/indexbfec.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/)
07:12:49	409/409	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:48%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-list/woo-product-list-handler.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-list/woo-product-list-handler.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-list/)
07:12:49	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:49%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-list/woo-product-list.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-list/woo-product-list.php	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/woo-product-list/)
07:12:49	2033/2033	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:49%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/)
07:12:49	361/361	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:49%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/yelp/yelp-handler.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/yelp/yelp-handler.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/yelp/)
07:12:49	1186/1186	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:49%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/classes/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/classes/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/)
07:12:49	1181/1181	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:49%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/assets/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/assets/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-feed/)
07:12:49	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:49%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/yelp/yelp.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/yelp/yelp.php	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/yelp/)
07:12:50	2253/2253	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:49%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/)
07:12:50	2253/2253	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:50%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/)
07:12:50	350/350	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:50%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/zoom-api.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/zoom-api.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/)
07:12:50	361/361	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:50%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/zoom-handler.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/zoom-handler.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/)
07:12:50	2253/2253	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:50%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/?C=S;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/indexbfec.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/)
07:12:50	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:50%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/zoom.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/zoom.php	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/zoom/)
07:12:51	2253/2253	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:51%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/)
07:12:51	1600/1600	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:51%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/assets/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/assets/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/)
07:12:51	1630/1630	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:51%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/markup/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/markup/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/facebook-review/)
07:12:52	1624/1624	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:52%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/)
07:12:52	1624/1624	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:52%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/)
07:12:52	1624/1624	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:52%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/?C=S;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/indexbfec.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/)
07:12:53	1624/1624	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:52%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/)
07:12:53	1199/1199	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:53%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/assets/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/assets/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/fancy-animated-text/)
07:12:53	1363/1363	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:53%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/)
07:12:53	3002/3002	---M--	200	added ('OK')	text/css	etag:%22bba-5ee669395829a%22	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/css/tippy-custom.css	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/css/tippy-custom.css	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/css/)
07:12:54	1363/1363	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:53%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/)
07:12:54	1363/1363	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:53%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/?C=S;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/indexbfec.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/)
07:12:54	1548/1548	---M--	200	added ('OK')	application/javascript	etag:%2260c-5ee669395867f%22	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/init.js	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/init.js	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/)
07:12:54	1363/1363	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:54%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/gallery/)
07:12:54	19642/19642	---M--	200	added ('OK')	application/javascript	etag:%224cba-5ee669395867f%22	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/popper.min.js	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/popper.min.js	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/)
07:12:54	1597/1597	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:54%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/)
07:12:55	1597/1597	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:54%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/)
07:12:55	1597/1597	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:55%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/?C=S;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/indexbfec.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/)
07:12:55	1597/1597	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:55%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/google-map/)
07:12:55	25583/25583	---M--	200	added ('OK')	application/javascript	etag:%2263ef-5ee6693958a65%22	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/tippy.min.js	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/tippy.min.js	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/advanced-tooltip/assets/js/)
07:12:55	1782/1782	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:55%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/)
07:12:56	1782/1782	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:56%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/)
07:12:56	1782/1782	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:56%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/?C=S;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/indexbfec.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/)
07:12:56	1782/1782	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:56%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/)
07:12:57	1396/1396	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:56%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/style/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/style/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/)
07:12:57	1168/1168	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:56%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/assets/	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/assets/index.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/hotspot/)
07:12:57	447/447	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:57%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/browser.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/browser.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:57	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:57%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/condition-base.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/condition-base.php	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:57	1410/1410	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:57%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/)
07:12:57	441/441	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:57%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/date.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/date.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:57	439/439	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:57%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/day.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/day.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:58	457/457	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:58%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/login-status.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/login-status.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:58	465/465	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:58%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/operating-system.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/operating-system.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:58	1410/1410	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:58%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/)
07:12:58	441/441	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:58%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/time.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/time.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:58	451/451	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:58%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/user-role.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/user-role.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/conditions/)
07:12:59	1410/1410	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:59%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/?C=S;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/indexbfec.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/)
07:12:59	1410/1410	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:59%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/?C=D;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/index30b5.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-hover-effect/)
07:12:59	463/463	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:59%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/all-conditions-list.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/all-conditions-list.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/)
07:12:59	1375/1375	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:59%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-swap/?C=N;O=D	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-swap/indexc052.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-swap/)
07:13:00	448/448	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:12:59%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/browser.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/browser.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/)
07:13:00	457/457	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:13:00%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/condition-enable.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/condition-enable.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/)
07:13:00	1375/1375	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:13:00%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-swap/?C=M;O=A	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-swap/indexf8a0.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/widgets/image-swap/)
07:13:00	461/461	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:13:00%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/condition-relation.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/condition-relation.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/)
07:13:00	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:13:00%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/control-base.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/control-base.php	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/)
07:13:00	442/442	---M--	200	added ('OK')	text/html	date:Sat,%2010%20Dec%202022%2015:13:00%20GMT	http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/date.php	C:/webpage/webpage/localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/date.html	(from http://localhost/codeanddesign/wp-content/plugins/elementskit/modules/conditional-content/libs/controls/)
